ID,Name,Categories,ReviewsNum,Rating,Zip,lat,long,Address
TA0MUE81TBctQfxifwDlEQ,Feed My Seoul,"Food Trucks, Caterers, Korean",39,4.5,93433,35.11819,-120.61903,"Grover Beach, CA 93433"
SQv4nPhluM6Osml2TAka1w,Nella Kitchen & Bar,"American (Traditional), Bars",38,4.5,93441,34.664835,-120.114816,"2860 Grand Ave Los Olivos, CA 93441"
ebXH79mzyuiYPUdJnjn8uA,Cailloux Cheese Shop,Cheese Shops,38,4.5,93463,34.5962198,-120.139421,"1661 Mission Dr Solvang, CA 93463"
0b-Z-nLmJpwIEHhi5BhdnA,Wingstop,Chicken Wings,37,3.5,93436,34.66206,-120.45837,"1413 N H St Lompoc, CA 93436"
_OuSUT_KD4saLS9g8SPGlQ,Happy Dayz Carhop,"Diners, Burgers, American (Traditional)",37,3.5,93454,34.95336358,-120.428805,"603 E Main St Santa Maria, CA 93454"
9D_s-CxEXfTnlCnxEr0MUg,Jack in the Box,"Burgers, Fast Food, Tacos",37,2,93427,34.61036955,-120.1862535,"250 E Highway 246 Buellton, CA 93427"
OXdIMXEOJRkD7M2NMzrdWg,Super Grill,Mexican,37,4,93436,34.65221172,-120.4574067,"910 N H St Lompoc, CA 93436"
oMeHhFhXfaL1L3CIWb0gtg,Fosters Freeze,"Ice Cream & Frozen Yogurt, Burgers, American (Traditional)",36,3,93436,34.63855362,-120.4440308,"1120 East Ocean Lompoc, CA 93436"
qdCGZDlBuetCWcV9rrU05Q,Del Valle Grill,Mexican,36,4,93117,34.43598557,-119.8248596,"5746 Hollister Ave Goleta, CA 93117"
xN8Zz76lBTOo0UlL8vp1WQ,Domino's Pizza,"Pizza, Chicken Wings, Sandwiches",36,2,93454,34.953632,-120.426322,"713 E Main St Santa Maria, CA 93454"
w1tGrkfPCiWZBuy0m3uVkg,Giant Manhattan Pizza,Pizza,35,4,93436,34.69113587,-120.4364023,"1412 Burton Mesa Blvd Lompoc, CA 93436"
iRm3u7d_ecBbqGtjfh7vsg,Vintner's Bar & Grill,"Bars, American (Traditional)",35,3.5,93454,34.896661,-120.445044,"3455 Skyway Dr Santa Maria, CA 93454"
0ph8yy8cdoLpN1_eaDj9ww,McDonald's,"Fast Food, Burgers, Coffee & Tea",35,2,93436,34.65156428,-120.458235,"835 N H St Lompoc, CA 93436"
YHOr_9eSbIGhcecc4Uow6Q,Casa Don Roge,Mexican,34,4,93013,34.39942583,-119.5189058,"4928 Carpinteria Ave Carpinteria, CA 93013"
4FdsX3MbkcdBRAr1aymF6A,La Paloma Cafe,"Barbeque, Mexican",33,4.5,93101,34.420021,-119.696867,"702 Anacapa St Santa Barbara, CA 93101"
rF70akmazdfXiP_12u_rxQ,Elmer's,Bars,33,3,93455,34.86546,-120.44677,"115 E Clark Ave Santa Maria, CA 93455"
5t5fKwgnfaT-ScmfTcxwHg,JJ’s Diner,"Breakfast & Brunch, Diners",32,4.5,93101,34.416009,-119.694897,"413 State St Santa Barbara, CA 93101"
hxGal9OEFNhPBPvtF4Aq7Q,Jack in the Box,"Fast Food, Burgers, Tacos",32,2,93436,34.64670351,-120.458098,"539 N H St Lompoc, CA 93436"
6mnMWKb562xajtmnQ8BoOQ,Heat Culinary,"Food Trucks, Caterers, Cooking Classes",32,5,93013,34.40179,-119.52358,"4642 Carpinteria Ave Carpinteria, CA 93013"
hxFwbw28GXrupGEp0y_y6Q,Taco Loco,Mexican,32,3.5,93436,34.66121,-120.45878,"129 W Central Ave Ste C1 Lompoc, CA 93436"
CAlzhlidNwDS2YxjU0ax6w,Pizza Hut,"Pizza, Italian, Chicken Wings",31,2.5,93436,34.66263444,-120.4639373,"625 W Central Ave Ste A Lompoc, CA 93436"
VJ8oU5O_MLAcwJPWPm3RSA,Lompoc Donuts,Donuts,30,4.5,93436,34.64399,-120.45741,"400 N H St Lompoc, CA 93436"
dLSzhDuBKkasWLLT7nMiXQ,Orcutt Burgers,"Burgers, Breakfast & Brunch",30,3.5,93436,34.70161,-120.46528,"3787 Constellation Rd Lompoc, CA 93436"
yEknuJZdkblZgxV6sLRjgA,Taco Loco,Mexican,30,4,93436,34.63862,-120.45632,"200 E Ocean Ave Lompoc, CA 93436"
um3jV_rdAkUh3zZDh-T5uA,Decadence Wedding Cakes,"Desserts, Wedding Planning",30,5,93427,34.61450577,-120.1997223,"201 Industrial Way Ste C Buellton, CA 93427"
ZBJa_ucf7B9oByRphvGeGQ,AM Noodle,"Japanese, Thai, Noodles",29,4.5,93003,34.25975761,-119.2329478,"4744 Telephone Rd Ste 4 Ventura, CA 93003"
EBuSqlpzzyfZZkEgPxVV1Q,Wingstop,Chicken Wings,29,3,93105,34.43926,-119.749195,"3849 State St Ste 163 Santa Barbara, CA 93105"
YIcQevcQp-gPUmp49i0R0A,Mountain Mike's Pizza,Pizza,28,3,93455,34.919935,-120.4212611,"2228 S  Bradley Rd Santa Maria, CA 93455"
ff7H3jDMvh_7lmwJ2w5toA,Tortilleria La Reyna,Mexican,28,3,93436,34.639331,-120.461952,"401 W Ocean Ave Lompoc, CA 93436"
2ndQoQWLqWTU67SAHZgFcQ,Alisal Cellars,"Beer Bar, Mexican, Cocktail Bars",28,4.5,93463,34.59469,-120.13808,"448 Alisal Rd Ste A Solvang, CA 93463"
LJgXYIgxoIVriPA5TjKnGA,Solvang Olive Press,Olive Oil,28,4.5,93463,34.5949792,-120.1386189,"463 Alisal Rd Solvang, CA 93463"
EILVLAwEPdGAV_ZC0edtgA,Little Caesars,Pizza,27,3,93117,34.43757,-119.83096,"109 S Fairview Ave Goleta, CA 93117"
kK7aG7uzFgQRC796W9uWXg,Wendy's,"Fast Food, Burgers",27,2.5,93436,34.655948,-120.45729,"1102 N. H Street Lompoc, CA 93436"
aD4ysR05o5-onOjYjJ8QiQ,Sam's To Go,"Delis, Sandwiches, Soup",27,3,93117,34.42990208,-119.8671682,"6831 Hollister Ave Goleta, CA 93117"
UI0h3W0jxO4iaOCgWY4T2w,Silk Road’s Kitchen,"Mediterranean, Sandwiches, Fast Food",27,4.5,93463,34.5942672,-120.1389384,"435 Alisal Rd Solvang, CA 93463"
M7xRt03_Ee8cDwrOWlaWOg,Toños Restaurant,Mexican,26,2.5,93427,34.61622,-120.19237,"501 Avenue of the Flags Buellton, CA 93427"
9v-QJE5whiOqAcQPYfd2PA,Starting Gate Restaurant At the Marriott,American (New),25,4,93427,34.61545181,-120.1885605,"555 McMurray Rd Buellton, CA 93427"
AxUV23dCLlYecDJD8-mE7Q,Taco Bell,"Fast Food, Mexican",25,3,93427,34.612186,-120.1893,"191 E Highway 246 Buellton, CA 93427"
ZLa9uG-ozLia_yytIz_4lw,Taqueria Don Tacho,Mexican,24,4,93436,34.647756,-120.457303,"614 North H St Lompoc, CA 93436"
PYFvqo-Q4iehCEuPdY_GQw,The Bread Board Deli,"Delis, Sandwiches",24,4,93436,34.6430999,-120.45743,"322 N H St Ste B Lompoc, CA 93436"
AAUNf7ziGMFNtpZeNkGwJg,Little Caesars,Pizza,23,1.5,93454,34.9218184,-120.4357951,"2120 S Broadway Santa Maria, CA 93454"
Miq75X1R3dXq5b20xnGQ0A,Enjoy Bagels & Sweets,"Bakeries, Bagels, Cupcakes",23,5,93427,34.609324,-120.185873,"270 E Highway 246 Buellton, CA 93427"
dSJFUgrqqOwtwPwl5lGUTQ,Carl's Jr,"Burgers, Fast Food",23,1.5,93427,34.61084364,-120.1888797,"208 E Hwy 246 Buellton, CA 93427"
92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,Mexican,23,4,93013,34.40210342,-119.5278091,"4502 Carpinteria Ave Carpinteria, CA 93013"
HljrsIiZjalnOjqSMXr1bg,P.J.'s Deli,"Delis, Sandwiches",23,4,93436,34.64697562,-120.4581483,"128 W College Ave Lompoc, CA 93436"
pBYBL6Ap6JjFZrt5zTaD8w,Valley Juice,"Juice Bars & Smoothies, Shaved Ice, Sandwiches",23,4.5,93436,34.638604,-120.462339,"410 W Ocean Ave Ste F Lompoc, CA 93436"
U8KPChqKDSJsEvrqZXflaQ,Little Caesar's Pizza,Pizza,22,2,93436,34.65643,-120.45857,"1133 N H St Lompoc, CA 93436"
mMuvlDGcJrokNFd4ob9tcw,Feast: The Cafe at Field + Fort,"Cafes, Coffee & Tea",22,4,93067,34.41931883,-119.5914172,"2580 Lillie Ave Summerland, CA 93067"
6ZOPD5iEAxmYJIVuMbnZxg,Carl's Jr,"Fast Food, Burgers",22,2.5,93436,34.64801352,-120.4581599,"625 N H St Lompoc, CA 93436"
8Fv1HU2KT-zmHgAALo6Sfw,Hitching Post Wines,Wine Tasting Room,22,4.5,93427,34.6083123,-120.180872,"420 E Hwy 246 Buellton, CA 93427"
ltYS1fKWgHWsElIekqpGng,The Homestead Deli,Delis,22,4,93455,34.86539292,-120.4469037,"105 E Clark Ave Orcutt, CA 93455"
nsRVPRpBGp3wjuYNQULhcw,Carniceria La Mexicana,Mexican,21,4,93436,34.63713,-120.45956,"201 S I St Lompoc, CA 93436"
n1Zd90KwxwrPA667d4k_zw,Portabella,American (Traditional),21,4,93454,34.979247,-120.433433,"2100 N Broadway Santa Maria, CA 93454"
2GiqDUNiTt5__ixRbzbqFw,Santa Barbara Harbor & Seafood Festival,"Seafood, Festivals",21,4.5,93109,34.40351936,-119.6938348,"141-153 Harbor Way Santa Barbara, CA 93109"
qOvipBJimiH9mpWKeDx0ZQ,Mi Gusto Es Restaurant,Mexican,21,4,93458,34.95281,-120.44216,"508 W Main St Santa Maria, CA 93458"
GIFnN4Uk3wg3uOh0g2JxIw,Domino's Pizza,"Pizza, Chicken Wings, Sandwiches",20,2.5,93013,34.3962933,-119.5131082,"1039 Casitas Pass Rd Carpinteria, CA 93013"
CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,"Pizza, Breakfast & Brunch, Vietnamese",20,4.5,93101,34.42362,-119.70549,"1221 State St Ste 10 Santa Barbara, CA 93101"
O0kQGkmlllaN7oU6sQyzPA,Flir Cafe,"Breakfast & Brunch, Sandwiches, Wraps",20,4.5,93117,34.4296513,-119.8656721,"6769 Hollister Ave Bldg 6775 Goleta, CA 93117"
HG-IKY7mgb54bhZyvgy2_g,Taqueria La Mision,Mexican,20,5,93436,34.69130898,-120.4366642,"1410 Burton Mesa Blvd Lompoc, CA 93436"
gGMSblvhvxArVy0dM3qS2w,Don Nacho's Cafe,Tacos,20,5,93463,34.594519,-120.138407,"446 Alisal Rd Ste 5 Solvang, CA 93463"
cbX2XHrun39yJBND451_oA,Goleta Bakery,"Bakeries, Breakfast & Brunch, Mexican",19,4,93117,34.43606,-119.82608,"5784 Hollister Ave Goleta, CA 93117"
0c28ysQJ_M1fVToTFV-FWQ,Wingman Rodeo,"Chicken Wings, Sandwiches",19,4,93117,34.43617,-119.828912,"5892 Hollister Ave Goleta, CA 93117"
OSGPQE9vYiyoaSxl8QxYpg,Johnny's Bar & Grill,"Burgers, American (Traditional), Pubs",19,4,93436,34.63932,-120.46148,"321 W Ocean Ave Lompoc, CA 93436"
woYNRfBZswDxDkLiRXt_Tw,Burger King,"Burgers, Fast Food",19,2,93436,34.65694,-120.457977,"1153 N H St Lompoc, CA 93436"
sCJEbsv0KEsx_IifiFjGDQ,CHOMP on the Rocks,"Burgers, American (Traditional)",19,4,93109,34.403966,-119.693779,"113 Harbor Way Ste 180 Santa Barbara, CA 93109"
LEo6sBsQz3xrpKW-DQjTWQ,Panda Express,"Chinese, Fast Food",18,3,93106,34.41156634,-119.8478269,"University Ctr Bldg 558 Santa Barbara, CA 93106"
IQbxSoXV_ZF8nnC6YU71Gg,101 Grill,American (Traditional),18,4,93455,34.920508,-120.421542,"2214 S Bradley Rd Santa Maria, CA 93455"
mMC01f-KGAIcThmDaNlgBw,El Paraiso,"Food Trucks, Mexican",18,4.5,93436,34.64450836,-120.4628677,"Lompoc, CA 93436"
1U8Kt44FIkC7RnJsNjaMTA,Teru Japanese Cuisine,"Sushi Bars, Japanese",18,4.5,93101,34.42440637,-119.7060601,"1305 State St Santa Barbara, CA 93101"
gSYlXRXGdIKSNAj427hInw,Eye on I,"American (New), Pizza",17,4,93436,34.64028346,-120.4593418,"131 N I St Lompoc, CA 93436"
_nfXrlP2Km7BqkiV-OvlBA,Eddie's Grill,"Burgers, American (Traditional), Wraps",17,4.5,93427,34.61016646,-120.1875688,"234 E Hwy 246 Ste 107 Buellton, CA 93427"
M_0k-h3euD5T1Pv6vQwEMQ,Sunset Grille,"Breakfast & Brunch, American (Traditional), Sandwiches",17,3,93013,34.40263854,-119.5255477,"4558 Carpinteria Ave Fl 3 Carpinteria, CA 93013"
gsXBNWHWhHv_f9NcwpVajw,Lighthouse Coffee,Cafes,17,4.5,93101,34.417675,-119.699873,"711 Chapala St Santa Barbara, CA 93101"
MFwzVKBFKotMDvrUdfsPeA,The Shift Food Truck,"Food Trucks, Burgers",17,4.5,93455,34.865335,-120.445725,"205 E Clark Ave Orcutt, CA 93455"
pBPfWo_WfHVVkSKD_P3osg,Lucca Truck,"Food Trucks, Pizza",16,5,93111,34.4383812,-119.8012085,"Santa Barbara, CA 93111"
nVOVS5kPX2bGgoK6_BwRQA,Sage Restaurant and Bar,"American (New), Bars, Salad",16,4,93436,34.71195,-120.45656,"4300 Clubhouse Rd Lompoc, CA 93436"
m4NvJtj6m5vUVPeyqzxfLA,Semplice Italian Eatery,"Italian, Pizza",16,3,93454,34.95276575,-120.434505,"307 Town Ctr E Santa Maria, CA 93454"
GUuLWkqfieTDwORs8z8mDg,Courtyard Cafe,"Chinese, Cafes",15,3.5,93118,34.41489279,-119.8405461,"Ucsb Campus Goleta, CA 93118"
#NAME?,Big Truck Foods,"Food Trucks, Burgers, Sandwiches",15,4.5,93436,34.64638138,-120.4619675,"Lompoc, CA 93436"
udjmnkwIg_Xpgwrb8VX3FQ,Papa Murphy's,Pizza,14,4,93454,34.91776,-120.4357851,"2316 South Broadway Santa Maria, CA 93454"
TyZadZq5JSb-Y4FmL2RkTg,Agave Grill,"Mexican, American (Traditional)",14,4.5,93454,34.932119,-120.436595,"1555 S Broadway Santa Maria, CA 93454"
MiMRlsXOpHJMSTDAuw8s1w,Su’s Bowl,"Asian Fusion, Szechuan",14,4,93117,34.41291,-119.857334,"901 Embarcadero Del Mar Unit 100 Isla Vista, CA 93117"
JhL2cNIruYCGdkWiI2n3gg,Tacos Y Mariscos El Culichi,"Food Trucks, Tacos",13,4,93436,34.644201,-120.466855,"801 W. Laurel Ave Lompoc, CA 93436"
BX6ErwKv3zAqbapY0BwH2g,V S Z Asian Market,International Grocery,13,3.5,93454,34.955638,-120.435237,"105 E Mill St Ste A Santa Maria, CA 93454"
gg5jIrK0cQbb3rmZHrteUw,Jersey Mike's Subs,"Fast Food, Delis, Sandwiches",13,2.5,93013,34.395762,-119.511694,"1054 Casitas Pass Rd Carpinteria, CA 93013"
OqZFZcjKqYwVSGEYb5GhNQ,Dang Burger,"Burgers, Pop-Up Restaurants, Vegetarian",12,4.5,93013,34.3981761,-119.5188071,"910 Linden Ave Carpinteria, CA 93013"
jgd4xLWZ2_YEBiQgdvwztw,The Buzz Hive,"Seafood, Sports Bars",12,4.5,93105,34.43934579,-119.7455127,"3761 State St Whole Foods Market Santa Barbara, CA 93105"
H8SDVQitnx3zYa5RnBCDXg,Subway,Sandwiches,12,2.5,93427,34.60943445,-120.185813,"270 E Hwy 246 Unit 103 Buellton, CA 93427"
WtGHHomZhFffiL0UiKjGkw,Little Caesars Pizza,Pizza,11,4.5,93013,34.395456,-119.511501,"1048 Casitas Pass Rd Carpinteria, CA 93013"
NG3SFWgDgjMMpIJoQoQ3XQ,MJ Cafe,"Coffee & Tea, Breakfast & Brunch, Pizza",11,5,93117,34.425802,-119.87117,"6985 Santa Felicia Dr Goleta, CA 93117"
yLrA9xLyRr0cjuc1D_uWwA,Combo Express,Chinese,11,3,93454,34.951983,-120.4339948,"151 Town Ctr E Santa Maria, CA 93454"
dV3XUVEb2nD1_HBiMMId1A,Sassafrass,"Breakfast & Brunch, American (Traditional)",10,4.5,93436,34.64061297,-120.4757027,"129 North V St Lompoc, CA 93436"
g5J9OJ5e8SgLYd2DL8_K9w,Disfruta,"Food Trucks, Mexican",10,4.5,93117,34.43544,-119.82586,"5777 Hollister Ave Goleta, CA 93117"
O2Lm-k0PR5AjSuvsnHMw_A,Coast Range,"Steakhouses, Bars, Seafood",10,4,93463,34.59631,-120.14037,"1635 Mission Dr Solvang, CA 93463"
bUupj0xf5Dfwj7ssS5ylpA,Super Carniceria La Chiquita,"Grocery, Meat Shops",10,3,93436,34.64415359,-120.4677963,"813 W Laurel Ave Lompoc, CA 93436"
U7XQ4-xZf-3a5diuDILpFA,Rusty’s Pizza Parlor,"Pizza, Sandwiches, Chicken Wings",9,4,93108,34.421416,-119.599745,"2315 Lillie Ave Summerland, CA 93108"
rlfWeYI1SLvC8ZKM_OvXWA,A Slice of Woodstock's,"Pizza, Gluten-Free",9,4,93106,34.411663,-119.847796,"UCSB University Center Santa Barbara, CA 93106"
0R_K28fhYptAEd4PiBf1PA,Bakery,"Bakeries, Donuts",9,4.5,93436,34.63933,-120.4627,"419 W Ocean Ave Lompoc, CA 93436"
8wjYgJ0VMCRqIKi_ac3bOQ,Super Grill Truck,Food Trucks,9,4.5,93436,34.66282,-120.457786,"North H St Lompoc, CA 93436"
kb5hGcvbfYv-oY_PDQz2NQ,Taqueria La Roca,Mexican,9,4,93436,34.64455,-120.4582,"419 North H St Lompoc, CA 93436"
e4YQNg2H-xem_dQEuMnIAw,Knife & Barrel,"Wine Tasting Room, Pizza",8,5,93441,34.665362,-120.1139757,"2446 Alamo Pintado Ave Ste B Los Olivos, CA 93441"
kV1u9p8AEV7ItPlgXVODxA,Thai Kitchen,Thai,8,3.5,93110,34.440182,-119.766968,"4317 State St Ste D Santa Barbara, CA 93110"
fSt9v9GLB-KAFZeXOJpCLQ,HaRu Sushi,"Japanese, Sushi Bars, Seafood",8,3.5,93458,34.93271108,-120.4376013,"1551 Stowell Center Plz Santa Maria, CA 93458"
MA7LUHnIlBEWu7sOVNnb0g,Tap and Cork,"Sports Bars, Pool Halls, Sandwiches",8,4.5,93436,34.70074611,-120.4689086,"3734 Constellation Rd Ste E Lompoc, CA 93436"
NdMygTOMCpYcjmrUDJF7xA,Central Coast Coffee Company,"Coffee & Tea, Juice Bars & Smoothies, Sandwiches",8,4,93454,34.952363,-120.411144,"116 S Palisade Dr Ste 114 Marian Hancock Medical Building Santa Maria, CA 93454"
9dIpgpZL19RydmNczBIXng,Carniceria El Matador,"Butcher, Mexican",7,5,93458,34.9533404,-120.4441049,"101 N Depot St Ste B Santa Maria, CA 93458"
EcJQ-fvI6ROOcKIu7XEcrQ,Get Hooked Seafood,Seafood Markets,7,5,93101,34.4208305,-119.6981901,"Santa Barbara, CA 93101"
6-dJzWhB8Qtq0gMAJITD_g,Panda Stick,Chinese,6,3.5,93434,34.97017,-120.57361,"887 Guadalupe St Guadalupe, CA 93434"
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,"Mexican, Food Trucks",6,5,93117,34.4354208,-119.8203772,"5599 Hollister Ave Goleta, CA 93117"
2pUaTY2mAocqpGfFz-6a-w,Tacos Sinaloa Auténtica Comida Mexicana,Mexican,6,4.5,93458,34.94692,-120.43639,"605 S Broadway Santa Maria, CA 93458"
jV9-fMXjUuyl_n4mJFag2w,Sassafrass Truck,"Food Trucks, Comfort Food",5,5,93436,34.640589,-120.475713,"129 North V St Lompoc, CA 93436"
HtxYbysdeXwexRrSkKdt2A,Jay C's Place,"Pan Asian, Chicken Wings, Szechuan",5,4.5,93117,34.411732,-119.856803,"966 Embarcadero Del Mar Unit C Isla Vista, CA 93117"
qS_yczvxqDmycuxOcFTw7w,Smash & Grill Burger,"Hot Dogs, American (Traditional), Burgers",5,3,93460,34.60864388,-120.0863219,"3400 CA-246 Santa Ynez, CA 93460"
AvvQb2g0LfEwSyyb-J5EUQ,Bamboo Kitchen,"Japanese, Asian Fusion, Chinese",4,2.5,93460,34.60904017,-120.0864469,"3400 E Hwy 246 Santa Ynez, CA 93460"
PHmgeFd2rlUi3J_KEegQmQ,Toro Loco,"Mexican, Coffee & Tea, Juice Bars & Smoothies",4,2.5,93436,34.63869943,-120.4563472,"200 E Ocean Ave Lompoc, CA 93436"
byf60wDH_Dhaj1wNnL_rBA,Alisal Ranch Grill,"American (Traditional), Breakfast & Brunch, Beer, Wine & Spirits",4,5,93463,34.5731509,-120.1467011,"963 Alisal Rd Solvang, CA 93463"
fj6ljXVnw3-Hm8iurDd4mQ,Firefly Pizza Company,"Pizza, Caterers",3,5,93101,34.42126075,-119.7028316,"Santa Barbara, CA 93101"
ElkaXH8KKGjTCUbhLCRRKg,Clean Eats,"Juice Bars & Smoothies, Breakfast & Brunch, Coffee & Tea",3,3.5,93454,34.94716117,-120.4335362,"600 S McClelland St Santa Maria, CA 93454"
Iwe3pVv5eaHnSf8C2T7u1A,Mi Pueblito Market,Mexican,3,4.5,93427,34.6146109,-120.193401,"383 Avenue Of The Fl ags Buellton, CA 93427"
YIfBUQkf2U-AwNwhpOdjEQ,"Las Uvas: Wine, Snack, Chill","Beer, Wine & Spirits, Desserts, Ice Cream & Frozen Yogurt",3,5,93117,34.43297804,-119.8621048,"93 Castilian Dr Ste B Goleta, CA 93117"
tnuQ5JGzxv3LKTHr6EQitg,Here To Go,"Pizza, Delis",2,3,93427,34.614168,-120.199902,"181 Industrial Way Industrial EATS Buellton, CA 93427"
XaNAtz90uZyPL4tTDef_2g,Ray’s Table Pizza,Pizza,2,5,93436,34.661179,-120.465791,"721 West Central Ave Lompoc, CA 93436"
Irkh2y8oP7L1iyoyhOnQpg,Goodland Dining,"Breakfast & Brunch, American (Traditional), Mexican",2,5,93117,34.43541248,-119.8279703,"231 Magnolia Ave Goleta, CA 93117"
uUFnsgYMop7M17Lhz6AShg,Campfire Café,"American (Traditional), Barbeque, Beer Bar",2,5,93427,34.60922,-120.19236,"180 Avenue Of The Buellton, CA 93427"
wGPC37eFWzjFV8Vnz-PzSw,UCen Soup Guy,Soup,2,5,93106,34.4115791,-119.8441315,"University Center - Ucsb Santa Barbara, CA 93106"
UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,Vegan,2,5,93101,34.4192076,-119.6990552,"739 State St Santa Barbara, CA 93101"
eWu4VsOYRkwlzpHl4uqPAg,Ray’s Pizza,Pizza,1,5,93436,34.661179,-120.465791,"721 W Central Ave Lompoc, CA 93436"
txqI8GMWxlaIIIbp1zeyTw,Dim Sama,Dim Sum,1,5,93440,34.743787,-120.279824,"380 Bell St Los Alamos, CA 93440"
Yzyu8KwPq6gLLhnDF8P1uw,Taqueria De Tapatico,Mexican,1,3,93013,34.4001499,-119.52035,"4835 Carpinteria Ave Carpinteria, CA 93013"
TigilOsMRuG1rGdIiTJ6Ng,The V Lounge,"American (New), Lounges, Cocktail Bars",1,4,93463,34.5960681,-120.1463263,"1455 Mission Dr Solvang, CA 93463"
UwMBYIbXikdGIxzP0bJinw,The Mission Club & Bar,"Bars, American (Traditional)",1,5,93436,34.71199,-120.456518,"4300 Club House Rd Lompoc, CA 93436"
7b0hU7NnGK2x96XppvuGxA,Tinker's Summerland Catering Co,Caterers,1,5,93067,34.42152,-119.60116,"2275C Ortega Hill Rd Summerland, CA 93067"
_4ly5Fi38dzVDYgY4caxSQ,Mariscos Sinaloenses Angostura,Seafood,1,5,93436,34.653511,-120.448554,"1000 N A St Lompoc, CA 93436"
hZ34vDnHNnw0nzpJ53Kz8g,Nipomo Food Truck Night,Food Trucks,1,4,93444,35.03868,-120.48081,"323 W Tefft St Nipomo, CA 93444"
pLrtBkjxY5UhhqZNj1zkKw,Soup'herb By Lucas Bird,"Soup, Pop-Up Restaurants",1,5,93101,34.41804,-119.698351,"17 W Ortega St Santa Barbara, CA 93101"
ibEp4htQSlw0sOVCS1SiYw,Murazushi At Village Market,"Japanese, Sushi Bars, Poke",1,5,93436,34.70049884,-120.4679599,"3734 Constellation Rd Village Market Lompoc, CA 93436"
